#                                                                                                        --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                                                 accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                                         ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
VITVvi_vCabSauv08_v1.1_Haplotig000206F_002.ver1.0.g241850.t01 -          LRR_4                PF12799.13  9.7e-123  397.1 211.8   2.6e-05   24.0   1.0  35.2  29   4   8  38  38  36  31 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000007F_034.ver1.0.g065660.t01 -          LRR_4                PF12799.13   1.5e-06   27.9  15.7      0.13   12.2   0.3   6.0   3   2   4   7   7   6   1 | SP
VITVvi_vCabSauv08_v1.1_Primary000011F.ver1.0.g332160.t01      -          LRR_4                PF12799.13   1.5e-06   27.9  14.2    0.0013   18.6   1.4   3.0   1   1   0   2   2   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000011F.ver1.0.g332160.t02      -          LRR_4                PF12799.13   1.5e-06   27.9  14.2    0.0013   18.6   1.4   3.0   1   1   0   2   2   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000011F_032.ver1.0.g082590.t04 -          LRR_4                PF12799.13   1.6e-06   27.8  18.6   2.9e-05   23.8   9.3   2.8   1   1   2   3   3   3   3 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000030F_012.ver1.0.g131180.t01 -          LRR_4                PF12799.13   1.9e-06   27.6  11.2   5.1e-06   26.2   4.0   2.3   1   1   1   2   2   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000006F.ver1.0.g306320.t01      -          LRR_4                PF12799.13     2e-06   27.5  16.9    0.0084   16.0   0.0   5.2   4   1   1   5   5   2   2 | SP
VITVvi_vCabSauv08_v1.1_Haplotig000003F_018.ver1.0.g038150.t01 -          LRR_4                PF12799.13   2.1e-06   27.5   0.1     0.077   13.0   0.0   3.5   2   1   0   3   3   2   1 | SP
VITVvi_vCabSauv08_v1.1_Primary000024F.ver1.0.g371420.t01      -          LRR_4                PF12799.13   2.1e-06   27.4  19.7    0.0009   19.1   0.5   6.7   5   2   4   9   9   4   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000015F.ver1.0.g341650.t01      -          LRR_4                PF12799.13   2.2e-06   27.4  22.2   0.00046   20.0   1.4   4.5   3   1   2   5   5   3   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000015F.ver1.0.g341650.t02      -          LRR_4                PF12799.13   2.2e-06   27.4  22.2   0.00046   20.0   1.4   4.5   3   1   2   5   5   3   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000028F_013.ver1.0.g124480.t02 -          LRR_4                PF12799.13   2.2e-06   27.4   5.7     0.011   15.6   1.1   2.9   2   0   0   2   2   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000093F.ver1.0.g481200.t01      -          LRR_4                PF12799.13   2.2e-06   27.4  12.8     4e-05   23.4   1.8   3.7   3   0   0   3   3   2   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000065F_003.ver1.0.g175240.t01 -          LRR_4                PF12799.13   2.3e-06   27.4   3.0     0.027   14.4   0.0   4.2   2   2   3   5   5   3   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000115F.ver1.0.g505260.t01      -          LRR_4                PF12799.13   2.4e-06   27.3  20.1   0.00062   19.6   0.6   4.9   3   1   1   5   5   3   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000007F_035.ver1.0.g066360.t01 -          LRR_4                PF12799.13   2.5e-06   27.2   0.0      0.57   10.2   0.0   3.8   4   0   0   4   4   2   0 | SP
VITVvi_vCabSauv08_v1.1_Primary000028F.ver1.0.g386150.t01      -          LRR_4                PF12799.13   3.1e-06   26.9   6.5     0.007   16.3   0.5   2.9   2   1   0   2   2   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000028F_013.ver1.0.g124480.t01 -          LRR_4                PF12799.13   3.5e-06   26.8   5.6     0.014   15.3   1.1   2.9   2   0   0   2   2   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000083F.ver1.0.g466110.t01      -          LRR_4                PF12799.13   3.5e-06   26.8  19.4    0.0021   17.9   0.2   4.4   3   1   0   4   4   2   2 | TM
VITVvi_vCabSauv08_v1.1_Primary000083F.ver1.0.g466110.t02      -          LRR_4                PF12799.13   3.7e-06   26.7  15.2     0.002   18.0   0.2   3.7   2   1   0   3   3   2   2 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000007F_034.ver1.0.g065640.t01 -          LRR_4                PF12799.13     4e-06   26.6  21.6     0.071   13.1   0.0   6.1   4   2   2   7   7   3   2 | SP
VITVvi_vCabSauv08_v1.1_Haplotig000046F_009.ver1.0.g153890.t02 -          LRR_4                PF12799.13   4.4e-06   26.5  32.8     0.011   15.7   0.9   7.2   5   1   3   8   8   4   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000046F.ver1.0.g417120.t01      -          LRR_4                PF12799.13   4.4e-06   26.5  32.8     0.011   15.7   0.9   7.2   5   1   3   8   8   4   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000024F_019.ver1.0.g114950.t01 -          LRR_4                PF12799.13   4.6e-06   26.4   0.2   0.00063   19.6   0.1   2.8   2   0   0   2   2   1   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000024F.ver1.0.g370700.t01      -          LRR_4                PF12799.13   4.6e-06   26.4   0.2   0.00063   19.6   0.1   2.8   2   0   0   2   2   1   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000079F.ver1.0.g460560.t01      -          LRR_4                PF12799.13   5.2e-06   26.2  22.5   0.00065   19.5   0.9   4.3   3   1   2   5   5   3   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000079F.ver1.0.g460560.t03      -          LRR_4                PF12799.13   5.2e-06   26.2  22.5   0.00065   19.5   0.9   4.3   3   1   2   5   5   3   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000030F.ver1.0.g391100.t01      -          LRR_4                PF12799.13   6.3e-06   26.0   9.3     0.004   17.0   4.1   2.7   1   1   0   2   2   2   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000028F.ver1.0.g386150.t02      -          LRR_4                PF12799.13   7.6e-06   25.7   7.0     0.018   15.0   1.5   3.0   2   0   0   2   2   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000037F.ver1.0.g403620.t01      -          LRR_4                PF12799.13   7.8e-06   25.7  13.6   2.6e-05   24.0   4.8   2.9   2   1   1   3   3   2   2 | TM
VITVvi_vCabSauv08_v1.1_Primary000655F.ver1.0.g620430.t01      -          LRR_4                PF12799.13   8.4e-06   25.6  27.2    0.0007   19.4   1.1   7.0   5   2   2   7   7   3   3 | TM
VITVvi_vCabSauv08_v1.1_Primary000007F.ver1.0.g312580.t01      -          LRR_4                PF12799.13   8.8e-06   25.5  21.9      0.15   12.0   0.9   6.2   3   2   3   6   6   3   2 | SP
VITVvi_vCabSauv08_v1.1_Haplotig000079F_014.ver1.0.g183450.t02 -          LRR_4                PF12799.13     9e-06   25.5  11.3     0.003   17.5   2.2   3.0   1   1   2   3   3   3   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000065F.ver1.0.g445970.t01      -          LRR_4                PF12799.13   9.2e-06   25.4   7.3     0.032   14.2   0.1   4.4   3   2   1   4   4   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000028F.ver1.0.g386640.t01      -          LRR_4                PF12799.13     1e-05   25.3   4.1    0.0087   16.0   0.0   4.8   3   2   2   5   5   1   1 | TM
VITVvi_vCabSauv08_v1.1_Primary000664F.ver1.0.g620600.t01      -          LRR_4                PF12799.13   1.3e-05   24.9  30.0   0.00074   19.4   1.1   7.8   6   3   3   9   9   3   3 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000098F_001.ver1.0.g200930.t01 -          LRR_4                PF12799.13   1.3e-05   24.9  28.0     0.042   13.8   5.1   6.0   2   2   5   7   7   6   2 | SP
VITVvi_vCabSauv08_v1.1_Primary000052F.ver1.0.g428680.t01      -          LRR_4                PF12799.13   1.6e-05   24.6  26.8     0.087   12.8   1.3   7.6   4   2   2   8   8   3   1 | SP
VITVvi_vCabSauv08_v1.1_Primary000225F.ver1.0.g572860.t01      -          LRR_4                PF12799.13   1.6e-05   24.6  12.2   0.00033   20.5   4.0   3.9   2   2   2   4   4   2   2 | TM
VITVvi_vCabSauv08_v1.1_Primary000115F.ver1.0.g504970.t01      -          LRR_4                PF12799.13   1.8e-05   24.5  19.3   0.00062   19.6   0.6   4.9   3   1   1   5   5   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000115F.ver1.0.g504970.t02      -          LRR_4                PF12799.13   1.8e-05   24.5  19.3   0.00062   19.6   0.6   4.9   3   1   1   5   5   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000093F_009.ver1.0.g197040.t01 -          LRR_4                PF12799.13   1.9e-05   24.4   7.8    0.0055   16.6   0.1   3.9   3   0   0   3   3   2   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000061F.ver1.0.g442250.t01      -          LRR_4                PF12799.13   2.2e-05   24.2   6.8   6.8e-05   22.7   3.5   4.1   2   2   3   5   5   3   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000481F.ver1.0.g613090.t01      -          LRR_4                PF12799.13   2.3e-05   24.2   9.1    0.0005   19.9   1.1   6.4   5   2   2   7   7   2   2 | TM
VITVvi_vCabSauv08_v1.1_Primary000007F.ver1.0.g310610.t04      -          LRR_4                PF12799.13   2.4e-05   24.1   1.9     0.044   13.7   0.1   3.2   1   1   1   3   3   3   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000028F_020.ver1.0.g125180.t02 -          LRR_4                PF12799.13     3e-05   23.8   1.1   0.00015   21.5   0.2   2.3   1   1   1   2   2   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000642F.ver1.0.g619990.t01      -          LRR_4                PF12799.13   3.3e-05   23.7  27.3   0.00072   19.4   1.1   6.9   6   2   2   8   8   3   3 | TM
VITVvi_vCabSauv08_v1.1_Primary000642F.ver1.0.g620000.t01      -          LRR_4                PF12799.13   3.6e-05   23.6  30.9   0.00072   19.4   1.1   7.6   6   3   3   9   9   3   3 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000028F_020.ver1.0.g125180.t04 -          LRR_4                PF12799.13   3.7e-05   23.5   0.3   0.00011   22.0   0.2   1.9   1   1   0   1   1   1   1 | SP
VITVvi_vCabSauv08_v1.1_Primary000028F.ver1.0.g384910.t02      -          LRR_4                PF12799.13   3.9e-05   23.4   0.3   0.00011   22.0   0.1   1.9   1   1   1   2   2   2   1 | SP
VITVvi_vCabSauv08_v1.1_Primary000028F.ver1.0.g384910.t03      -          LRR_4                PF12799.13   3.9e-05   23.4   1.4   0.00015   21.6   0.2   2.3   1   1   1   2   2   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000030F.ver1.0.g391050.t01      -          LRR_4                PF12799.13   4.5e-05   23.2   8.1     0.018   15.0   2.2   2.9   2   0   0   2   2   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000030F.ver1.0.g391230.t01      -          LRR_4                PF12799.13   6.1e-05   22.8  11.0    0.0002   21.1   1.2   2.5   1   1   1   2   2   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000030F.ver1.0.g391230.t05      -          LRR_4                PF12799.13   6.4e-05   22.7  12.0   0.00015   21.6   1.2   2.8   2   1   1   3   3   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000030F.ver1.0.g391230.t02      -          LRR_4                PF12799.13   6.8e-05   22.7  12.0   0.00015   21.5   1.2   2.6   1   1   1   2   2   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000030F.ver1.0.g391230.t06      -          LRR_4                PF12799.13   6.8e-05   22.7  12.0   0.00015   21.5   1.2   2.6   1   1   1   2   2   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000098F_001.ver1.0.g200840.t01 -          LRR_4                PF12799.13   8.3e-05   22.4  29.8      0.28   11.2   4.7   5.7   1   1   4   6   6   4   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000024F_008.ver1.0.g114040.t01 -          LRR_4                PF12799.13   0.00013   21.7   7.8    0.0017   18.2   0.2   4.5   4   1   0   4   4   1   1 | TM
VITVvi_vCabSauv08_v1.1_Primary000024F.ver1.0.g371260.t01      -          LRR_4                PF12799.13   0.00014   21.6  13.0      0.38   10.8   0.1   5.9   4   1   1   6   6   2   1 | TM
VITVvi_vCabSauv08_v1.1_Primary000030F.ver1.0.g391230.t04      -          LRR_4                PF12799.13   0.00017   21.4   1.3   0.00017   21.4   1.3   2.5   1   1   1   2   2   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000030F.ver1.0.g391230.t03      -          LRR_4                PF12799.13   0.00017   21.4   1.3   0.00017   21.4   1.3   2.5   1   1   1   2   2   2   2 | TM
VITVvi_vCabSauv08_v1.1_Primary000396F.ver1.0.g604700.t02      -          LRR_4                PF12799.13   0.00017   21.4   4.4   0.00017   21.4   4.4   3.6   3   1   1   4   4   1   1 | TM
VITVvi_vCabSauv08_v1.1_Primary000123F.ver1.0.g512940.t01      -          LRR_4                PF12799.13   0.00018   21.4  34.8    0.0013   18.6   5.3   7.2   5   2   3   8   8   3   3 | TM
VITVvi_vCabSauv08_v1.1_Primary000122F.ver1.0.g511160.t01      -          LRR_4                PF12799.13   0.00035   20.4  13.9    0.0038   17.1   1.1   3.2   3   0   0   3   3   2   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000122F.ver1.0.g511160.t02      -          LRR_4                PF12799.13   0.00035   20.4  13.9    0.0038   17.1   1.1   3.2   3   0   0   3   3   2   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000147F_001.ver1.0.g229930.t01 -          LRR_4                PF12799.13   0.00038   20.3  26.3       0.3   11.1   1.3   8.4   4   2   2   7   7   2   1 | TM
VITVvi_vCabSauv08_v1.1_Primary000024F.ver1.0.g371230.t01      -          LRR_4                PF12799.13   0.00054   19.8   0.5   0.00054   19.8   0.5   5.1   5   1   0   5   5   1   1 | TM
VITVvi_vCabSauv08_v1.1_Primary000126F.ver1.0.g516180.t03      -          LRR_4                PF12799.13   0.00055   19.8   0.1         2    8.4   0.0   2.8   2   0   0   2   2   2   0 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000061F_013.ver1.0.g172420.t01 -          LRR_4                PF12799.13   0.00056   19.8   1.2   0.00056   19.8   1.2   5.9   7   1   1   8   8   1   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000105F.ver1.0.g495820.t01      -          LRR_4                PF12799.13   0.00062   19.6  69.6      0.14   12.1   0.6  11.9   7   5   4  13  13   6   2 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000024F_019.ver1.0.g115420.t01 -          LRR_4                PF12799.13   0.00062   19.6  13.1   0.00063   19.6   0.9   5.0   5   1   0   5   5   1   1 | TM
VITVvi_vCabSauv08_v1.1_Primary000000F.ver1.0.g263050.t01      -          LRR_4                PF12799.13   0.00065   19.5   9.5     0.059   13.3   2.8   3.4   3   0   0   3   3   2   1 | SP
VITVvi_vCabSauv08_v1.1_Primary000000F.ver1.0.g263050.t02      -          LRR_4                PF12799.13   0.00065   19.5   9.5     0.059   13.3   2.8   3.4   3   0   0   3   3   2   1 | SP
VITVvi_vCabSauv08_v1.1_Primary000113F.ver1.0.g501520.t03      -          LRR_4                PF12799.13    0.0007   19.4   4.5    0.0013   18.6   2.3   2.4   1   1   1   2   2   2   2 | SP
VITVvi_vCabSauv08_v1.1_Primary000006F.ver1.0.g303000.t01      -          LRR_4                PF12799.13   0.00072   19.4   6.2    0.0023   17.8   0.3   3.2   2   1   1   3   3   1   1 | SP
VITVvi_vCabSauv08_v1.1_Primary000014F.ver1.0.g339150.t02      -          LRR_4                PF12799.13   0.00082   19.2  23.0     0.016   15.1   4.6   4.3   1   1   4   5   5   3   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000051F_009.ver1.0.g160060.t01 -          LRR_4                PF12799.13   0.00087   19.2   8.9    0.0038   17.1   2.0   3.0   2   1   1   3   3   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000051F.ver1.0.g427230.t01      -          LRR_4                PF12799.13   0.00087   19.2   8.9    0.0038   17.1   2.0   3.0   2   1   1   3   3   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000126F.ver1.0.g516180.t01      -          LRR_4                PF12799.13   0.00089   19.1   0.1       2.5    8.1   0.0   2.8   2   0   0   2   2   2   0 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000126F.ver1.0.g516180.t02      -          LRR_4                PF12799.13   0.00089   19.1   0.1       2.5    8.1   0.0   2.8   2   0   0   2   2   2   0 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000046F.ver1.0.g417610.t01      -          LRR_4                PF12799.13   0.00095   19.0   6.6   0.00095   19.0   6.6   5.4   3   1   3   6   6   3   2 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000051F_009.ver1.0.g160060.t02 -          LRR_4                PF12799.13   0.00098   19.0   8.8     0.004   17.1   1.9   2.9   2   1   1   3   3   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000051F.ver1.0.g427230.t02      -          LRR_4                PF12799.13   0.00098   19.0   8.8     0.004   17.1   1.9   2.9   2   1   1   3   3   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000079F.ver1.0.g460690.t01      -          LRR_4                PF12799.13   0.00099   19.0   5.1   0.00099   19.0   5.1   2.7   2   0   0   2   2   1   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000203F.ver1.0.g564590.t01      -          LRR_4                PF12799.13    0.0011   18.9   2.2    0.0011   18.9   2.2   2.6   1   1   1   2   2   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000014F.ver1.0.g339150.t04      -          LRR_4                PF12799.13    0.0012   18.7  22.3     0.019   14.9   4.4   4.4   1   1   4   5   5   3   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000148F.ver1.0.g533640.t01      -          LRR_4                PF12799.13    0.0012   18.7   1.5     0.014   15.4   0.2   2.9   1   1   0   2   2   1   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000014F_023.ver1.0.g086680.t06 -          LRR_4                PF12799.13    0.0013   18.6  22.9     0.029   14.3   4.6   4.3   1   1   4   5   5   3   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000014F_023.ver1.0.g086680.t05 -          LRR_4                PF12799.13    0.0013   18.6  22.9     0.029   14.3   4.6   4.3   1   1   4   5   5   3   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000014F.ver1.0.g339150.t03      -          LRR_4                PF12799.13    0.0013   18.5  22.3     0.019   14.9   4.4   4.3   1   1   4   5   5   3   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000014F.ver1.0.g339150.t05      -          LRR_4                PF12799.13    0.0013   18.5  22.3     0.019   14.9   4.4   4.3   1   1   4   5   5   3   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000014F.ver1.0.g339150.t06      -          LRR_4                PF12799.13    0.0013   18.5  22.3     0.019   14.9   4.4   4.3   1   1   4   5   5   3   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000014F_023.ver1.0.g086680.t09 -          LRR_4                PF12799.13    0.0017   18.2  22.6     0.033   14.1   4.6   4.3   1   1   5   6   6   4   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000005F.ver1.0.g301520.t01      -          LRR_4                PF12799.13    0.0017   18.2   0.5    0.0017   18.2   0.5   3.2   3   1   0   3   3   1   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000005F_054.ver1.0.g059220.t02 -          LRR_4                PF12799.13    0.0017   18.2   0.5    0.0017   18.2   0.5   3.6   4   0   0   4   4   1   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000000F_028.ver1.0.g003490.t01 -          LRR_4                PF12799.13     0.002   18.0  11.1      0.11   12.5   3.4   3.7   4   0   0   4   4   2   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000000F_028.ver1.0.g003490.t02 -          LRR_4                PF12799.13    0.0021   18.0  11.1      0.11   12.5   3.4   3.7   4   0   0   4   4   2   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000203F.ver1.0.g564670.t01      -          LRR_4                PF12799.13    0.0021   17.9   0.1    0.0066   16.3   0.1   1.9   1   0   0   1   1   1   1 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000005F_054.ver1.0.g059220.t01 -          LRR_4                PF12799.13    0.0028   17.5   0.5    0.0028   17.5   0.5   3.7   3   0   0   3   3   1   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000014F_023.ver1.0.g086680.t07 -          LRR_4                PF12799.13    0.0035   17.2  23.0     0.057   13.4   5.2   4.3   1   1   4   5   5   3   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000014F_023.ver1.0.g086680.t08 -          LRR_4                PF12799.13    0.0035   17.2  23.0     0.057   13.4   5.2   4.3   1   1   4   5   5   3   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000014F_023.ver1.0.g086680.t01 -          LRR_4                PF12799.13    0.0036   17.2  23.0     0.057   13.4   5.2   4.3   1   1   4   5   5   3   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000014F_023.ver1.0.g086680.t02 -          LRR_4                PF12799.13    0.0036   17.2  23.0     0.057   13.4   5.2   4.3   1   1   4   5   5   3   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000014F_023.ver1.0.g086680.t03 -          LRR_4                PF12799.13    0.0036   17.2  23.0     0.057   13.4   5.2   4.3   1   1   4   5   5   3   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000014F_023.ver1.0.g086680.t04 -          LRR_4                PF12799.13    0.0036   17.2  23.0     0.057   13.4   5.2   4.3   1   1   4   5   5   3   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000011F.ver1.0.g333210.t01      -          LRR_4                PF12799.13    0.0043   16.9  15.4     0.015   15.2   0.9   3.3   2   1   0   3   3   2   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000011F.ver1.0.g333210.t02      -          LRR_4                PF12799.13    0.0043   16.9  15.4     0.015   15.2   0.9   3.3   2   1   0   3   3   2   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000084F.ver1.0.g468390.t01      -          LRR_4                PF12799.13    0.0047   16.8   4.4    0.0095   15.8   0.3   2.7   1   1   0   2   2   1   1 | SP+TM
