#                                                                                                        --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                                                 accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#                                         ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
VITVvi_vCabSauv08_v1.1_Haplotig000027F_031.ver1.0.g122650.t01 -          LRR_8                PF13855.12  1.1e-136  444.3 271.8   2.7e-10   39.5   5.3  33.4  19  11  14  35  35  34  31 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000014F_023.ver1.0.g086680.t02 -          LRR_8                PF13855.12   4.7e-07   29.1  21.7   8.3e-06   25.1   7.3   3.6   3   0   0   3   3   2   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000014F_023.ver1.0.g086680.t03 -          LRR_8                PF13855.12   4.7e-07   29.1  21.7   8.3e-06   25.1   7.3   3.6   3   0   0   3   3   2   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000014F_023.ver1.0.g086680.t04 -          LRR_8                PF13855.12   4.7e-07   29.1  21.7   8.3e-06   25.1   7.3   3.6   3   0   0   3   3   2   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000051F.ver1.0.g427230.t01      -          LRR_8                PF13855.12   5.1e-07   29.0   3.4   2.3e-05   23.7   4.6   2.8   2   1   0   2   2   1   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000051F_009.ver1.0.g160060.t01 -          LRR_8                PF13855.12   5.2e-07   29.0   3.9   2.3e-05   23.7   4.6   3.0   2   1   0   2   2   1   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000014F_023.ver1.0.g086680.t09 -          LRR_8                PF13855.12   6.7e-07   28.6  22.9   4.6e-06   26.0   6.8   3.6   2   1   0   3   3   2   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000011F_032.ver1.0.g082610.t01 -          LRR_8                PF13855.12   7.4e-07   28.5  14.2   1.5e-05   24.3   8.8   2.6   1   1   1   2   2   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000001F.ver1.0.g267110.t01      -          LRR_8                PF13855.12   7.5e-07   28.5  20.3   0.00013   21.4  10.2   3.8   1   1   3   5   5   3   3 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000051F_009.ver1.0.g160060.t02 -          LRR_8                PF13855.12   7.8e-07   28.4   4.0   2.8e-05   23.4   4.9   2.8   2   1   0   2   2   1   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000079F_014.ver1.0.g183450.t02 -          LRR_8                PF13855.12   8.8e-07   28.3   5.0   2.1e-06   27.1   5.0   1.7   1   0   0   1   1   1   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000051F.ver1.0.g427230.t02      -          LRR_8                PF13855.12   9.8e-07   28.1   3.9   2.4e-05   23.7   4.8   2.7   2   1   0   2   2   1   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000001F.ver1.0.g270980.t02      -          LRR_8                PF13855.12     1e-06   28.0   5.6   2.1e-05   23.9   2.8   2.4   2   0   0   2   2   1   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000014F.ver1.0.g339150.t03      -          LRR_8                PF13855.12   1.1e-06   28.0  22.4   7.2e-06   25.3   6.6   3.6   2   1   1   3   3   2   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000014F.ver1.0.g339150.t05      -          LRR_8                PF13855.12   1.1e-06   28.0  22.4   7.2e-06   25.3   6.6   3.6   2   1   1   3   3   2   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000014F.ver1.0.g339150.t06      -          LRR_8                PF13855.12   1.1e-06   28.0  22.4   7.2e-06   25.3   6.6   3.6   2   1   1   3   3   2   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000001F.ver1.0.g270980.t04      -          LRR_8                PF13855.12   1.1e-06   27.9   5.6   2.2e-05   23.8   2.8   2.4   2   0   0   2   2   1   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000014F.ver1.0.g339150.t04      -          LRR_8                PF13855.12   1.1e-06   27.9  22.5   7.3e-06   25.3   6.6   3.6   2   1   1   3   3   2   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000079F_014.ver1.0.g183450.t01 -          LRR_8                PF13855.12   1.1e-06   27.9   5.0   2.9e-06   26.6   5.0   1.7   1   0   0   1   1   1   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000123F_013.ver1.0.g217920.t01 -          LRR_8                PF13855.12   1.3e-06   27.7  18.3    0.0002   20.7   0.3   3.6   1   1   1   3   3   3   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000011F_032.ver1.0.g082590.t01 -          LRR_8                PF13855.12   1.8e-06   27.3   6.6   1.8e-06   27.3   6.6   2.5   1   1   1   2   2   1   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000011F_032.ver1.0.g082590.t02 -          LRR_8                PF13855.12   1.8e-06   27.3   6.6   1.8e-06   27.3   6.6   2.5   1   1   1   2   2   1   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000011F_032.ver1.0.g082590.t03 -          LRR_8                PF13855.12   1.8e-06   27.3   6.6   1.8e-06   27.3   6.6   2.5   1   1   1   2   2   1   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000011F.ver1.0.g330690.t01      -          LRR_8                PF13855.12   1.8e-06   27.3   6.6   1.8e-06   27.3   6.6   2.5   1   1   1   2   2   1   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000011F.ver1.0.g330690.t02      -          LRR_8                PF13855.12   1.8e-06   27.3   6.6   1.8e-06   27.3   6.6   2.5   1   1   1   2   2   1   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000011F.ver1.0.g330690.t03      -          LRR_8                PF13855.12   1.8e-06   27.3   6.6   1.8e-06   27.3   6.6   2.5   1   1   1   2   2   1   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000020F_020.ver1.0.g103620.t02 -          LRR_8                PF13855.12   1.9e-06   27.2   4.1    0.0024   17.3   0.9   2.5   1   1   0   2   2   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000020F_020.ver1.0.g103620.t04 -          LRR_8                PF13855.12   1.9e-06   27.2   4.1    0.0024   17.3   0.9   2.5   1   1   0   2   2   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000001F.ver1.0.g270980.t01      -          LRR_8                PF13855.12     2e-06   27.2   5.6     3e-05   23.4   2.8   2.4   2   0   0   2   2   1   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000001F.ver1.0.g270980.t03      -          LRR_8                PF13855.12     2e-06   27.2   5.6     3e-05   23.4   2.8   2.4   2   0   0   2   2   1   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000098F_001.ver1.0.g200840.t01 -          LRR_8                PF13855.12     2e-06   27.1  29.6    0.0011   18.3  12.6   4.5   1   1   3   4   4   3   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000020F_020.ver1.0.g103620.t03 -          LRR_8                PF13855.12   2.3e-06   26.9   4.0    0.0028   17.0   0.9   2.5   1   1   0   2   2   2   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000123F.ver1.0.g512660.t01      -          LRR_8                PF13855.12   2.7e-06   26.7  20.0   0.00025   20.4   0.5   3.2   1   1   1   3   3   3   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000020F_020.ver1.0.g103620.t01 -          LRR_8                PF13855.12   2.9e-06   26.6   3.9    0.0032   16.9   0.9   2.5   1   1   0   2   2   2   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000011F_032.ver1.0.g082590.t04 -          LRR_8                PF13855.12   2.9e-06   26.6  25.2   9.5e-05   21.8   6.0   2.1   1   1   2   3   3   2   2 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000093F_009.ver1.0.g197040.t01 -          LRR_8                PF13855.12   2.9e-06   26.6   3.8   2.9e-06   26.6   3.8   2.5   2   0   0   2   2   1   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000030F.ver1.0.g391050.t01      -          LRR_8                PF13855.12   3.3e-06   26.4   8.0    0.0018   17.7   1.3   2.8   2   0   0   2   2   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000126F.ver1.0.g516180.t03      -          LRR_8                PF13855.12   4.3e-06   26.1   6.2   0.00048   19.5   0.6   2.6   1   1   1   2   2   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000084F_001.ver1.0.g188110.t02 -          LRR_8                PF13855.12   4.4e-06   26.0   2.6   9.6e-06   24.9   2.6   1.6   1   0   0   1   1   1   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000084F_001.ver1.0.g188110.t01 -          LRR_8                PF13855.12   4.9e-06   25.9   2.6     1e-05   24.8   2.6   1.5   1   0   0   1   1   1   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000022F.ver1.0.g361340.t01      -          LRR_8                PF13855.12   5.1e-06   25.8  12.1   0.00081   18.8   0.2   3.5   2   1   1   3   3   2   2 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000061F_013.ver1.0.g172420.t01 -          LRR_8                PF13855.12   5.4e-06   25.7   3.2    0.0014   18.0   0.3   4.5   4   2   2   6   6   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000084F.ver1.0.g468390.t01      -          LRR_8                PF13855.12   5.7e-06   25.7   2.7   1.3e-05   24.6   2.7   1.6   1   0   0   1   1   1   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000022F_033.ver1.0.g110520.t01 -          LRR_8                PF13855.12   6.3e-06   25.5  12.0   0.00089   18.6   0.2   3.5   2   1   1   3   3   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000011F.ver1.0.g332160.t01      -          LRR_8                PF13855.12   6.9e-06   25.4  10.9    0.0048   16.3   5.0   2.8   1   1   1   2   2   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000011F.ver1.0.g332160.t02      -          LRR_8                PF13855.12   6.9e-06   25.4  10.9    0.0048   16.3   5.0   2.8   1   1   1   2   2   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000014F.ver1.0.g339150.t01      -          LRR_8                PF13855.12   7.2e-06   25.3   5.6   7.2e-06   25.3   5.6   2.3   2   0   0   2   2   1   1 | TM
VITVvi_vCabSauv08_v1.1_Primary000028F.ver1.0.g386640.t01      -          LRR_8                PF13855.12   8.3e-06   25.1   1.5    0.0037   16.6   0.2   3.1   2   1   0   2   2   2   1 | TM
VITVvi_vCabSauv08_v1.1_Primary000030F.ver1.0.g391080.t01      -          LRR_8                PF13855.12     1e-05   24.9   2.2   2.3e-05   23.7   2.2   1.6   1   0   0   1   1   1   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000025F.ver1.0.g373900.t01      -          LRR_8                PF13855.12   1.3e-05   24.5   1.1      0.28   10.6   0.5   3.4   3   0   0   3   3   2   1 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000011F_032.ver1.0.g082610.t02 -          LRR_8                PF13855.12   1.7e-05   24.2  29.8    0.0004   19.8  13.2   2.4   1   1   2   3   3   3   3 | TM
VITVvi_vCabSauv08_v1.1_Primary000011F.ver1.0.g330720.t01      -          LRR_8                PF13855.12   1.7e-05   24.2  29.8    0.0004   19.8  13.2   2.4   1   1   2   3   3   3   3 | TM
VITVvi_vCabSauv08_v1.1_Primary000007F.ver1.0.g312150.t02      -          LRR_8                PF13855.12   3.5e-05   23.2   4.9    0.0023   17.3   0.5   2.6   1   1   2   3   3   3   2 | SP
VITVvi_vCabSauv08_v1.1_Haplotig000007F_034.ver1.0.g065220.t01 -          LRR_8                PF13855.12   3.6e-05   23.1   4.9    0.0023   17.3   0.5   2.6   1   1   2   3   3   3   2 | SP
VITVvi_vCabSauv08_v1.1_Primary000126F.ver1.0.g516180.t01      -          LRR_8                PF13855.12   3.8e-05   23.0   7.4   0.00061   19.2   0.6   2.5   1   1   1   2   2   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000126F.ver1.0.g516180.t02      -          LRR_8                PF13855.12   3.8e-05   23.0   7.4   0.00061   19.2   0.6   2.5   1   1   1   2   2   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000007F.ver1.0.g312150.t01      -          LRR_8                PF13855.12   4.4e-05   22.8   4.8    0.0026   17.1   0.5   2.6   1   1   2   3   3   3   2 | SP
VITVvi_vCabSauv08_v1.1_Primary000061F.ver1.0.g442250.t01      -          LRR_8                PF13855.12   5.1e-05   22.6   1.2   5.1e-05   22.6   1.2   2.9   2   0   0   2   2   1   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000037F.ver1.0.g403620.t01      -          LRR_8                PF13855.12   5.4e-05   22.5  12.8   0.00015   21.2  12.8   1.8   1   1   0   1   1   1   1 | TM
VITVvi_vCabSauv08_v1.1_Primary000225F.ver1.0.g572870.t01      -          LRR_8                PF13855.12   5.5e-05   22.5  14.3   0.00068   19.0   1.8   4.8   4   2   1   5   5   2   1 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000030F_012.ver1.0.g131130.t01 -          LRR_8                PF13855.12   5.8e-05   22.4   1.7   0.00011   21.5   1.7   1.5   1   0   0   1   1   1   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000664F.ver1.0.g620600.t01      -          LRR_8                PF13855.12     7e-05   22.2  18.4   0.00035   19.9   2.4   5.6   5   2   1   6   6   2   1 | TM
VITVvi_vCabSauv08_v1.1_Primary000481F.ver1.0.g613090.t01      -          LRR_8                PF13855.12   8.7e-05   21.9  12.1   0.00023   20.5   2.4   4.2   4   0   0   4   4   1   1 | TM
VITVvi_vCabSauv08_v1.1_Primary000642F.ver1.0.g619990.t01      -          LRR_8                PF13855.12   0.00011   21.6  18.0   0.00034   20.0   2.4   5.4   4   1   2   6   6   2   1 | TM
VITVvi_vCabSauv08_v1.1_Primary000203F.ver1.0.g564590.t01      -          LRR_8                PF13855.12   0.00011   21.5   7.4   0.00023   20.5   7.4   1.6   1   0   0   1   1   1   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000615F.ver1.0.g619080.t01      -          LRR_8                PF13855.12   0.00012   21.4  16.4   0.00032   20.1   2.4   4.7   4   1   2   6   6   3   1 | TM
VITVvi_vCabSauv08_v1.1_Primary000655F.ver1.0.g620430.t01      -          LRR_8                PF13855.12    0.0002   20.7  21.2   0.00033   20.0   2.4   5.6   5   1   0   6   6   2   1 | TM
VITVvi_vCabSauv08_v1.1_Primary000030F.ver1.0.g391230.t05      -          LRR_8                PF13855.12   0.00022   20.6   6.5   0.00059   19.2   6.5   1.8   1   0   0   1   1   1   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000396F.ver1.0.g604700.t02      -          LRR_8                PF13855.12   0.00023   20.5   1.4   0.00023   20.5   1.4   2.4   2   0   0   2   2   1   1 | TM
VITVvi_vCabSauv08_v1.1_Primary000030F.ver1.0.g391230.t02      -          LRR_8                PF13855.12   0.00029   20.2   6.5    0.0006   19.2   6.5   1.6   1   0   0   1   1   1   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000030F.ver1.0.g391230.t06      -          LRR_8                PF13855.12   0.00029   20.2   6.5    0.0006   19.2   6.5   1.6   1   0   0   1   1   1   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000030F.ver1.0.g391230.t03      -          LRR_8                PF13855.12    0.0003   20.1   6.5   0.00066   19.1   6.5   1.6   1   0   0   1   1   1   1 | TM
VITVvi_vCabSauv08_v1.1_Primary000030F.ver1.0.g391230.t04      -          LRR_8                PF13855.12   0.00033   20.0   6.5   0.00066   19.1   6.5   1.6   1   0   0   1   1   1   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000642F.ver1.0.g620000.t01      -          LRR_8                PF13855.12   0.00035   20.0   2.4   0.00035   20.0   2.4   5.4   4   1   1   6   6   2   1 | TM
VITVvi_vCabSauv08_v1.1_Primary000030F.ver1.0.g391230.t01      -          LRR_8                PF13855.12   0.00038   19.8   6.5   0.00081   18.8   6.5   1.6   1   0   0   1   1   1   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000011F.ver1.0.g333210.t01      -          LRR_8                PF13855.12   0.00052   19.4  10.2      0.18   11.3   7.6   2.6   2   0   0   2   2   2   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000011F.ver1.0.g333210.t02      -          LRR_8                PF13855.12   0.00052   19.4  10.2      0.18   11.3   7.6   2.6   2   0   0   2   2   2   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000609F.ver1.0.g618880.t01      -          LRR_8                PF13855.12   0.00053   19.4   0.0    0.0016   17.8   0.0   1.9   1   0   0   1   1   1   1 | TM
VITVvi_vCabSauv08_v1.1_Primary000011F.ver1.0.g329320.t01      -          LRR_8                PF13855.12   0.00071   19.0   0.0    0.0018   17.7   0.0   1.7   1   0   0   1   1   1   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000122F.ver1.0.g511160.t01      -          LRR_8                PF13855.12   0.00071   19.0   9.3      0.27   10.7   6.9   2.6   2   0   0   2   2   2   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000122F.ver1.0.g511160.t02      -          LRR_8                PF13855.12   0.00071   19.0   9.3      0.27   10.7   6.9   2.6   2   0   0   2   2   2   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000005F.ver1.0.g301520.t01      -          LRR_8                PF13855.12   0.00085   18.7   6.8    0.0011   18.4   4.8   2.2   1   1   1   2   2   1   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000005F_054.ver1.0.g059220.t02 -          LRR_8                PF13855.12    0.0009   18.6   7.8    0.0012   18.2   4.9   2.6   2   1   1   3   3   1   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000113F_005.ver1.0.g211370.t01 -          LRR_8                PF13855.12    0.0011   18.3  12.3    0.0016   17.8   2.6   2.5   1   1   1   2   2   2   2 | SP
VITVvi_vCabSauv08_v1.1_Haplotig000113F_005.ver1.0.g211370.t02 -          LRR_8                PF13855.12    0.0011   18.3  12.3    0.0016   17.8   2.6   2.5   1   1   1   2   2   2   2 | SP
VITVvi_vCabSauv08_v1.1_Primary000113F.ver1.0.g501520.t01      -          LRR_8                PF13855.12    0.0011   18.3  12.3    0.0016   17.8   2.6   2.5   1   1   1   2   2   2   2 | SP
VITVvi_vCabSauv08_v1.1_Primary000113F.ver1.0.g501520.t02      -          LRR_8                PF13855.12    0.0011   18.3  12.3    0.0016   17.8   2.6   2.5   1   1   1   2   2   2   2 | SP
VITVvi_vCabSauv08_v1.1_Haplotig000113F_005.ver1.0.g211370.t04 -          LRR_8                PF13855.12    0.0013   18.1  12.5    0.0016   17.8   2.7   2.5   1   1   1   2   2   2   2 | SP
VITVvi_vCabSauv08_v1.1_Haplotig000005F_054.ver1.0.g059220.t01 -          LRR_8                PF13855.12    0.0014   18.0   7.2    0.0017   17.7   4.6   2.5   2   1   1   3   3   1   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000481F.ver1.0.g613040.t01      -          LRR_8                PF13855.12    0.0017   17.8   9.3     0.011   15.2   0.6   3.8   3   0   0   3   3   1   1 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000024F_008.ver1.0.g114040.t01 -          LRR_8                PF13855.12    0.0023   17.3   1.0     0.067   12.6   0.2   3.1   3   0   0   3   3   1   1 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000024F_019.ver1.0.g115420.t01 -          LRR_8                PF13855.12    0.0039   16.6   4.5    0.0049   16.3   0.7   3.0   2   1   1   3   3   1   1 | TM
VITVvi_vCabSauv08_v1.1_Primary000000F.ver1.0.g263050.t01      -          LRR_8                PF13855.12    0.0043   16.5  12.9    0.0043   16.4   5.8   2.6   1   1   1   2   2   2   2 | SP
VITVvi_vCabSauv08_v1.1_Primary000000F.ver1.0.g263050.t02      -          LRR_8                PF13855.12    0.0043   16.5  12.9    0.0043   16.4   5.8   2.6   1   1   1   2   2   2   2 | SP
VITVvi_vCabSauv08_v1.1_Haplotig000000F_028.ver1.0.g003490.t01 -          LRR_8                PF13855.12    0.0054   16.1   5.9    0.0054   16.1   5.9   2.7   1   1   1   2   2   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Haplotig000000F_028.ver1.0.g003490.t02 -          LRR_8                PF13855.12    0.0055   16.1   5.9    0.0055   16.1   5.9   2.7   1   1   1   2   2   2   2 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000148F.ver1.0.g533640.t01      -          LRR_8                PF13855.12    0.0065   15.9   0.8      0.11   12.0   1.5   2.4   2   0   0   2   2   1   1 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000024F.ver1.0.g371230.t01      -          LRR_8                PF13855.12     0.012   15.0   4.7     0.043   13.2   0.1   3.5   3   1   0   3   3   1   0 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000011F_037.ver1.0.g084350.t01 -          LRR_8                PF13855.12     0.018   14.4   1.3     0.018   14.4   1.3   2.7   1   1   1   2   2   1   0 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000014F.ver1.0.g337310.t01      -          LRR_8                PF13855.12     0.036   13.5   0.2     0.093   12.2   0.2   1.7   1   0   0   1   1   1   0 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000147F_001.ver1.0.g229930.t01 -          LRR_8                PF13855.12     0.036   13.5  13.3     0.086   12.3   0.4   5.1   4   1   1   6   6   2   0 | TM
VITVvi_vCabSauv08_v1.1_Primary000006F.ver1.0.g303000.t01      -          LRR_8                PF13855.12     0.041   13.3   8.2      0.35   10.4   0.6   3.3   3   1   0   3   3   2   0 | SP
VITVvi_vCabSauv08_v1.1_Primary000079F.ver1.0.g460560.t02      -          LRR_8                PF13855.12     0.049   13.1   0.1      0.13   11.7   0.1   1.7   1   0   0   1   1   1   0 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000028F_020.ver1.0.g125180.t05 -          LRR_8                PF13855.12     0.062   12.7   0.4      0.12   11.8   0.4   1.5   1   0   0   1   1   1   0 | SP
VITVvi_vCabSauv08_v1.1_Primary000181F.ver1.0.g553510.t02      -          LRR_8                PF13855.12     0.063   12.7   0.1      0.15   11.5   0.1   1.6   1   0   0   1   1   1   0 | TM
VITVvi_vCabSauv08_v1.1_Primary000079F.ver1.0.g460690.t01      -          LRR_8                PF13855.12      0.12   11.8   8.1     0.017   14.5   3.5   2.0   2   0   0   2   2   1   0 | SP+TM
VITVvi_vCabSauv08_v1.1_Primary000015F.ver1.0.g341650.t03      -          LRR_8                PF13855.12      0.13   11.7   1.8      0.13   11.7   0.1   1.9   2   0   0   2   2   1   0 | TM
VITVvi_vCabSauv08_v1.1_Haplotig000481F_001.ver1.0.g252080.t01 -          LRR_8                PF13855.12      0.14   11.6   7.9       1.6    8.2   0.3   3.6   3   0   0   3   3   1   0 | TM
VITVvi_vCabSauv08_v1.1_Primary000225F.ver1.0.g572910.t01      -          LRR_8                PF13855.12      0.48    9.9   2.7       1.7    8.1   0.1   3.0   2   1   2   4   4   2   0 | TM
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
